83000, 985056, 1, 0, 0
83999, 975759, 1, 0, 0
85000, 1002816, 1, 0, 0
85999, 1114914, 1, 0, 0
87000, 988280, 1, 0, 0
88000, 990810, 1, 0, 0
89000, 999268, 1, 0, 0
90000, 981925, 1, 0, 0
91000, 997564, 1, 0, 0
92000, 990082, 1, 0, 0
93000, 988968, 1, 0, 0
94000, 989273, 1, 0, 0
95000, 988688, 1, 0, 0
96000, 1021945, 1, 0, 0
97000, 966796, 1, 0, 0
97999, 992456, 1, 0, 0
99000, 983116, 1, 0, 0
100000, 969700, 1, 0, 0
101000, 997385, 1, 0, 0
102000, 1002268, 1, 0, 0
102999, 973317, 1, 0, 0
104000, 999420, 1, 0, 0
105000, 992128, 1, 0, 0
106000, 971728, 1, 0, 0
106999, 1047635, 1, 0, 0
108000, 1052976, 1, 0, 0
109000, 991564, 1, 0, 0
110000, 996488, 1, 0, 0
111000, 1003976, 1, 0, 0
112000, 981720, 1, 0, 0
113000, 992088, 1, 0, 0
114000, 1002152, 1, 0, 0
115000, 1006980, 1, 0, 0
115999, 975167, 1, 0, 0
117000, 992420, 1, 0, 0
118000, 1012472, 1, 0, 0
119000, 964188, 1, 0, 0
119999, 989497, 1, 0, 0
121000, 984780, 1, 0, 0
122000, 969232, 1, 0, 0
123000, 993348, 1, 0, 0
123999, 1008216, 1, 0, 0
125000, 986156, 1, 0, 0
126000, 980404, 1, 0, 0
127000, 1008480, 1, 0, 0
127999, 1015847, 1, 0, 0
129000, 1099612, 1, 0, 0
130000, 991364, 1, 0, 0
131000, 1009764, 1, 0, 0
132000, 973821, 1, 0, 0
133000, 996752, 1, 0, 0
134000, 1018728, 1, 0, 0
135000, 975735, 1, 0, 0
136000, 992280, 1, 0, 0
137000, 996004, 1, 0, 0
138000, 988400, 1, 0, 0
139000, 997309, 1, 0, 0
140000, 993488, 1, 0, 0
141000, 978612, 1, 0, 0
141999, 970658, 1, 0, 0
143000, 990816, 1, 0, 0
144000, 982312, 1, 0, 0
145000, 993968, 1, 0, 0
145999, 990994, 1, 0, 0
147000, 1011928, 1, 0, 0
148000, 976520, 1, 0, 0
149000, 1055424, 1, 0, 0
149999, 1120316, 1, 0, 0
151000, 973536, 1, 0, 0
152000, 999896, 1, 0, 0
153000, 994668, 1, 0, 0
153999, 967847, 1, 0, 0
155000, 984172, 1, 0, 0
156000, 996836, 1, 0, 0
157000, 983948, 1, 0, 0
157999, 973589, 1, 0, 0
159000, 992784, 1, 0, 0
160000, 970292, 1, 0, 0
161000, 992824, 1, 0, 0
162000, 995119, 1, 0, 0
163000, 981264, 1, 0, 0
164000, 997400, 1, 0, 0
165000, 994660, 1, 0, 0
166000, 1015351, 1, 0, 0
167000, 964992, 1, 0, 0
168000, 997624, 1, 0, 0
169000, 999356, 1, 0, 0
169999, 1039271, 1, 0, 0
171000, 1148048, 1, 0, 0
172000, 1009632, 1, 0, 0
172999, 985265, 1, 0, 0
174000, 991092, 1, 0, 0
175000, 994788, 1, 0, 0
175999, 971803, 1, 0, 0
177000, 992736, 1, 0, 0
178000, 986260, 1, 0, 0
179000, 960648, 1, 0, 0
180000, 999015, 1, 0, 0
181000, 973580, 1, 0, 0
182000, 999400, 1, 0, 0
182999, 961437, 1, 0, 0
184000, 994548, 1, 0, 0
185000, 993032, 1, 0, 0
186000, 983828, 1, 0, 0
187000, 988360, 1, 0, 0
188000, 988648, 1, 0, 0
189000, 985136, 1, 0, 0
190000, 1001056, 1, 0, 0
